flight_id,flight_number,origin,destination,tail_number,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,distance_km,status,delay_minutes,delay_reason
3108,BF4108,MCP,CWB,PR-BFY19,2026-01-22T07:40,2026-01-22T12:22,2026-01-22T07:40,2026-01-22T12:28,3500,COMPLETED,0,none
3109,BF4109,NAT,CGR,PR-BFY14,2025-06-16T04:28,2025-06-16T06:42,2025-06-16T04:28,2025-06-16T06:37,1700,COMPLETED,0,none
3110,BF4110,JPA,NVT,PR-BFY01,2025-07-06T13:31,2025-07-06T17:13,2025-07-06T14:25,2025-07-06T18:15,2800,COMPLETED,54,operational
3111,BF4111,FLN,VCP,PR-BFY15,2025-07-06T07:05,2025-07-06T08:07,2025-07-06T07:05,2025-07-06T08:09,800,COMPLETED,0,none
3112,BF4112,MAO,CGB,PR-BFY05,2026-02-26T08:08,2026-02-26T10:42,2026-02-26T08:08,2026-02-26T10:47,2000,COMPLETED,0,none
3113,BF4113,IGU,NVT,PR-BFY18,2025-08-07T21:22,2025-08-07T22:18,2025-08-08T00:26,2025-08-08T01:26,500,COMPLETED,184,atc
3114,BF4114,CGH,CNF,PR-BFY16,2026-02-16T11:30,2026-02-16T11:57,2026-02-16T11:30,2026-02-16T11:58,400,COMPLETED,0,none
3115,BF4115,SLZ,FLN,PR-BFY10,2025-09-26T00:56,2025-09-26T04:36,2025-09-26T00:56,2025-09-26T04:39,2800,COMPLETED,0,none
3116,BF4116,IGU,BEL,PR-BFY18,2026-05-30T06:51,2026-05-30T11:30,2026-05-30T06:51,2026-05-30T11:25,3500,COMPLETED,0,none
3117,BF4117,CGR,THE,PR-BFY07,2025-10-13T02:52,2025-10-13T04:56,2025-10-13T02:52,2025-10-13T04:56,1700,COMPLETED,0,none
3118,BF4118,CGR,FOR,PR-BFY10,2025-06-04T11:19,2025-06-04T13:40,2025-06-04T11:54,2025-06-04T14:14,1700,COMPLETED,35,weather
3119,BF4119,GIG,MAO,PR-BFY11,2026-01-28T00:32,2026-01-28T04:02,2026-01-28T04:30,2026-01-28T07:58,2800,COMPLETED,238,crew
3120,BF4120,CWB,SSA,PR-BFY06,2025-12-23T04:36,2025-12-23T08:23,2025-12-23T04:36,2025-12-23T08:30,2800,COMPLETED,0,none
3121,BF4121,MCP,SSA,PR-BFY08,2026-03-03T20:25,2026-03-03T22:45,2026-03-03T21:22,2026-03-03T23:38,2000,COMPLETED,57,atc
3122,BF4122,MAO,BSB,PR-BFY08,2025-11-09T09:08,2025-11-09T11:49,2025-11-09T12:46,2025-11-09T15:31,2000,COMPLETED,218,mechanical
3123,BF4123,BVB,VCP,PR-BFY08,2026-01-21T14:07,2026-01-21T17:47,2026-01-21T14:07,2026-01-21T17:54,2800,COMPLETED,0,none
3124,BF4124,CGH,CGR,PR-BFY06,2025-06-15T17:59,2025-06-15T19:25,2025-06-15T17:59,2025-06-15T19:32,900,COMPLETED,0,none
3125,BF4125,RBR,PMW,PR-BFY20,2025-08-06T00:09,2025-08-06T01:43,2025-08-06T02:28,2025-08-06T04:02,1200,COMPLETED,139,atc
3126,BF4126,SDU,BVB,PR-BFY04,2025-09-04T09:46,2025-09-04T13:06,2025-09-04T11:45,2025-09-04T15:05,2800,COMPLETED,119,operational
3127,BF4127,POA,THE,PR-BFY16,2025-11-23T07:12,2025-11-23T10:50,2025-11-23T09:10,2025-11-23T12:49,2800,COMPLETED,118,atc
3128,BF4128,BVB,MCP,PR-BFY07,2025-06-04T14:34,2025-06-04T16:06,2025-06-04T14:34,2025-06-04T16:02,1200,COMPLETED,47,atc
3129,BF4129,GIG,BVB,PR-BFY01,2025-11-15T22:31,2025-11-16T02:09,2025-11-15T22:57,2025-11-16T02:41,2800,COMPLETED,26,atc
3130,BF4130,CNF,SDU,PR-BFY08,2025-07-03T19:53,2025-07-03T20:26,2025-07-03T22:37,2025-07-03T23:12,400,COMPLETED,164,weather
3131,BF4131,BSB,FLN,PR-BFY01,2025-11-12T08:16,2025-11-12T09:58,2025-11-12T08:16,2025-11-12T09:54,1300,COMPLETED,0,none
3132,BF4132,CGH,AJU,PR-BFY04,2025-06-16T18:51,2025-06-16T21:01,2025-06-16T18:51,2025-06-16T21:09,1800,COMPLETED,0,none
3133,BF4133,FLN,SDU,PR-BFY16,2025-10-13T03:13,2025-10-13T04:29,2025-10-13T03:13,2025-10-13T04:32,800,COMPLETED,0,none
3134,BF4134,VCP,FOR,PR-BFY19,2026-02-24T07:24,2026-02-24T09:40,2026-02-24T07:24,2026-02-24T09:49,1800,COMPLETED,0,none
3135,BF4135,JPA,MCP,PR-BFY08,2025-09-12T20:34,2025-09-12T23:01,,,2000,CANCELLED,218,weather
3136,BF4136,VCP,NVT,PR-BFY10,2026-05-08T07:31,2026-05-08T08:35,2026-05-08T07:31,2026-05-08T08:32,800,COMPLETED,0,none
3137,BF4137,CWB,NVT,PR-BFY01,2025-12-28T21:34,2025-12-28T22:15,2025-12-28T21:34,2025-12-28T22:24,500,COMPLETED,0,none
3138,BF4138,BEL,SLZ,PR-BFY15,2025-08-26T02:54,2025-08-26T05:33,2025-08-26T06:22,2025-08-26T08:59,2000,COMPLETED,208,operational
3139,BF4139,SSA,NVT,PR-BFY16,2026-04-03T08:37,2026-04-03T12:19,2026-04-03T08:37,2026-04-03T12:19,2800,COMPLETED,0,none
3140,BF4140,MCZ,PMW,PR-BFY11,2026-04-01T10:39,2026-04-01T13:01,2026-04-01T14:14,2026-04-01T16:33,2000,COMPLETED,215,mechanical
3141,BF4141,SSA,NAT,PR-BFY05,2025-07-11T00:13,2025-07-11T01:01,2025-07-11T00:13,2025-07-11T00:57,600,COMPLETED,0,none
3142,BF4142,SDU,CGB,PR-BFY01,2025-07-21T10:11,2025-07-21T11:29,2025-07-21T12:28,2025-07-21T13:55,900,COMPLETED,137,mechanical
3143,BF4143,FLN,AJU,PR-BFY05,2026-05-14T22:34,2026-05-15T02:14,2026-05-14T22:34,2026-05-15T02:13,2800,COMPLETED,0,none
3144,BF4144,BSB,THE,PR-BFY05,2026-05-21T02:36,2026-05-21T04:36,2026-05-21T02:36,2026-05-21T04:33,1700,COMPLETED,0,none
3145,BF4145,FLN,BVB,PR-BFY03,2025-12-25T03:42,2025-12-25T08:14,2025-12-25T03:42,2025-12-25T08:24,3500,COMPLETED,0,none
3146,BF4146,VCP,CWB,PR-BFY15,2025-09-19T20:16,2025-09-19T21:25,2025-09-19T20:36,2025-09-19T21:47,800,COMPLETED,20,operational
3147,BF4147,MCP,CWB,PR-BFY08,2025-11-26T21:11,2025-11-27T01:41,2025-11-26T21:11,2025-11-27T01:40,3500,COMPLETED,0,none
3148,BF4148,THE,SLZ,PR-BFY13,2025-07-24T06:22,2025-07-24T07:03,2025-07-24T08:28,2025-07-24T09:16,600,COMPLETED,126,mechanical
3149,BF4149,JPA,BSB,PR-BFY04,2025-09-01T08:09,2025-09-01T10:21,2025-09-01T08:09,2025-09-01T10:24,1700,COMPLETED,0,none
3150,BF4150,SSA,THE,PR-BFY11,2025-10-25T21:03,2025-10-25T22:03,2025-10-25T21:03,2025-10-25T22:00,600,COMPLETED,0,none
3151,BF4151,RBR,BSB,PR-BFY12,2025-09-10T13:15,2025-09-10T15:36,2025-09-10T16:49,2025-09-10T19:05,2000,COMPLETED,214,weather
3152,BF4152,CNF,SLZ,PR-BFY12,2026-04-08T15:19,2026-04-08T17:36,2026-04-08T17:24,2026-04-08T19:43,1800,COMPLETED,125,operational
3153,BF4153,VCP,MCP,PR-BFY08,2025-09-14T05:19,2025-09-14T08:54,2025-09-14T06:45,2025-09-14T10:26,2800,COMPLETED,86,atc
3154,BF4154,BEL,GYN,PR-BFY13,2026-05-23T02:03,2026-05-23T04:53,2026-05-23T02:03,2026-05-23T04:58,2000,COMPLETED,0,none
3155,BF4155,JPA,SSA,PR-BFY06,2026-03-27T02:04,2026-03-27T02:47,2026-03-27T02:04,2026-03-27T02:55,600,COMPLETED,0,none
3156,BF4156,CNF,CGR,PR-BFY14,2025-12-27T16:47,2025-12-27T18:06,2025-12-27T16:47,2025-12-27T18:10,900,COMPLETED,0,none
3157,BF4157,MCZ,SDU,PR-BFY11,2026-01-16T07:18,2026-01-16T09:23,2026-01-16T07:18,2026-01-16T09:31,1800,COMPLETED,0,none
3158,BF4158,FLN,NAT,PR-BFY15,2026-01-30T01:37,2026-01-30T05:24,2026-01-30T05:21,2026-01-30T09:16,2800,COMPLETED,224,mechanical
3159,BF4159,RBR,NVT,PR-BFY01,2026-05-25T09:38,2026-05-25T13:55,2026-05-25T09:38,2026-05-25T14:00,3500,COMPLETED,0,none
3160,BF4160,JPA,IGU,PR-BFY03,2025-11-04T22:19,2025-11-05T01:47,2025-11-04T22:19,2025-11-05T01:46,2800,COMPLETED,0,none
3161,BF4161,SDU,JPA,PR-BFY01,2025-08-20T06:42,2025-08-20T08:56,2025-08-20T06:42,2025-08-20T09:02,1800,COMPLETED,0,none
3162,BF4162,CNF,SDU,PR-BFY10,2025-10-21T15:18,2025-10-21T15:47,2025-10-21T15:18,2025-10-21T15:42,400,COMPLETED,0,none
3163,BF4163,PMW,POA,PR-BFY12,2026-05-25T19:22,2026-05-25T23:57,2026-05-25T19:22,2026-05-25T23:56,3500,COMPLETED,0,none
3164,BF4164,GIG,RBR,PR-BFY08,2025-12-30T02:57,2025-12-30T06:39,2025-12-30T02:57,2025-12-30T06:40,2800,COMPLETED,0,none
3165,BF4165,MCZ,JPA,PR-BFY08,2025-09-06T13:01,2025-09-06T13:38,2025-09-06T15:38,2025-09-06T16:14,600,COMPLETED,157,operational
3166,BF4166,BSB,SSA,PR-BFY11,2025-09-22T15:20,2025-09-22T17:39,2025-09-22T18:00,2025-09-22T20:22,1700,COMPLETED,160,weather
3167,BF4167,VCP,SLZ,PR-BFY13,2026-03-15T10:00,2026-03-15T12:20,2026-03-15T10:00,2026-03-15T12:15,1800,COMPLETED,0,none
3168,BF4168,BSB,IGU,PR-BFY04,2025-11-07T23:42,2025-11-08T01:30,2025-11-07T23:42,2025-11-08T01:38,1300,COMPLETED,235,mechanical
3169,BF4169,VCP,CNF,PR-BFY17,2025-09-19T08:30,2025-09-19T08:50,2025-09-19T08:30,2025-09-19T08:54,400,COMPLETED,0,none
3170,BF4170,PMW,CGB,PR-BFY07,2025-09-01T02:45,2025-09-01T05:17,2025-09-01T02:45,2025-09-01T05:18,2000,COMPLETED,0,none
3171,BF4171,MAO,BSB,PR-BFY17,2026-04-04T22:00,2026-04-05T00:47,2026-04-04T22:00,2026-04-05T00:42,2000,COMPLETED,0,none
3172,BF4172,CNF,SLZ,PR-BFY13,2026-03-23T06:07,2026-03-23T08:27,2026-03-23T06:07,2026-03-23T08:28,1800,COMPLETED,0,none
3173,BF4173,GRU,RBR,PR-BFY14,2026-01-31T08:28,2026-01-31T12:08,2026-01-31T08:28,2026-01-31T12:12,2800,COMPLETED,0,none
3174,BF4174,RBR,JPA,PR-BFY09,2025-09-05T21:45,2025-09-06T00:05,2025-09-05T21:45,2025-09-06T00:13,2000,COMPLETED,0,none
3175,BF4175,NAT,SLZ,PR-BFY03,2025-07-08T20:44,2025-07-08T21:22,2025-07-08T20:44,2025-07-08T21:28,600,COMPLETED,0,none
3176,BF4176,PMW,NAT,PR-BFY11,2025-11-04T16:00,2025-11-04T18:31,,,2000,CANCELLED,182,weather
3177,BF4177,CGR,NVT,PR-BFY18,2025-08-19T21:34,2025-08-19T23:16,2025-08-19T21:34,2025-08-19T23:12,1300,COMPLETED,0,none
3178,BF4178,RBR,CGH,PR-BFY10,2025-11-05T19:45,2025-11-05T23:35,2025-11-05T19:45,2025-11-05T23:31,2800,COMPLETED,0,none
3179,BF4179,CGB,AJU,PR-BFY13,2025-07-20T14:47,2025-07-20T16:45,2025-07-20T16:11,2025-07-20T18:15,1700,COMPLETED,84,operational
3180,BF4180,FLN,PMW,PR-BFY17,2026-02-03T12:42,2026-02-03T16:56,2026-02-03T12:42,2026-02-03T16:57,3500,COMPLETED,0,none
3181,BF4181,MCZ,AJU,PR-BFY15,2025-08-15T00:32,2025-08-15T01:15,2025-08-15T00:32,2025-08-15T01:19,600,COMPLETED,0,none
3182,BF4182,CWB,FLN,PR-BFY17,2025-07-07T08:44,2025-07-07T09:17,2025-07-07T11:42,2025-07-07T12:22,500,COMPLETED,178,weather
3183,BF4183,PMW,CWB,PR-BFY18,2026-03-05T18:01,2026-03-05T22:22,2026-03-05T18:01,2026-03-05T22:31,3500,COMPLETED,0,none
3184,BF4184,CGB,CGH,PR-BFY04,2025-08-06T10:01,2025-08-06T11:28,2025-08-06T10:01,2025-08-06T11:37,900,COMPLETED,0,none
3185,BF4185,FLN,PMW,PR-BFY12,2025-10-27T16:45,2025-10-27T21:12,2025-10-27T16:45,2025-10-27T21:10,3500,COMPLETED,0,none
3186,BF4186,REC,FLN,PR-BFY19,2026-04-05T23:03,2026-04-06T02:48,2026-04-05T23:03,2026-04-06T02:45,2800,COMPLETED,0,none
3187,BF4187,NAT,SSA,PR-BFY07,2026-03-08T15:00,2026-03-08T15:49,2026-03-08T15:00,2026-03-08T15:50,600,COMPLETED,0,none
3188,BF4188,CNF,IGU,PR-BFY11,2025-07-18T19:43,2025-07-18T20:48,2025-07-18T19:43,2025-07-18T20:43,800,COMPLETED,0,none
3189,BF4189,FOR,BSB,PR-BFY14,2026-03-01T00:16,2026-03-01T02:19,2026-03-01T03:15,2026-03-01T05:24,1700,COMPLETED,179,crew
3190,BF4190,CWB,SSA,PR-BFY08,2025-09-18T04:35,2025-09-18T08:12,2025-09-18T04:35,2025-09-18T08:14,2800,COMPLETED,0,none
3191,BF4191,NAT,AJU,PR-BFY15,2025-09-27T18:16,2025-09-27T19:00,2025-09-27T20:13,2025-09-27T20:55,600,COMPLETED,117,atc
3192,BF4192,RBR,MAO,PR-BFY18,2026-05-17T23:10,2026-05-18T00:40,2026-05-17T23:10,2026-05-18T00:45,1200,COMPLETED,0,none
3193,BF4193,MCP,CGB,PR-BFY01,2026-04-06T17:02,2026-04-06T19:35,2026-04-06T17:02,2026-04-06T19:36,2000,COMPLETED,0,none
3194,BF4194,MCP,RBR,PR-BFY15,2025-10-26T09:05,2025-10-26T10:25,2025-10-26T11:31,2025-10-26T12:51,1200,COMPLETED,146,atc
3195,BF4195,CNF,REC,PR-BFY09,2026-03-07T19:13,2026-03-07T21:31,2026-03-07T19:13,2026-03-07T21:33,1800,COMPLETED,0,none
3196,BF4196,CWB,VCP,PR-BFY05,2026-02-26T03:15,2026-02-26T04:30,2026-02-26T03:15,2026-02-26T04:35,800,COMPLETED,0,none
3197,BF4197,BVB,REC,PR-BFY18,2026-02-25T20:59,2026-02-25T23:49,2026-02-25T20:59,2026-02-25T23:44,2000,COMPLETED,42,operational
3198,BF4198,IGU,BVB,PR-BFY05,2025-10-17T16:14,2025-10-17T20:56,2025-10-17T16:14,2025-10-17T21:06,3500,COMPLETED,0,none
3199,BF4199,RBR,SLZ,PR-BFY16,2025-06-06T19:20,2025-06-06T22:00,2025-06-06T19:20,2025-06-06T22:00,2000,COMPLETED,0,none
3200,BF4200,BEL,SSA,PR-BFY04,2026-05-08T14:51,2026-05-08T17:25,2026-05-08T14:51,2026-05-08T17:23,2000,COMPLETED,0,none
3201,BF4201,RBR,MAO,PR-BFY20,2025-12-30T23:37,2025-12-31T01:01,2025-12-30T23:37,2025-12-31T01:08,1200,COMPLETED,192,operational
3202,BF4202,CGH,GRU,PR-BFY09,2026-04-19T06:44,2026-04-19T07:33,2026-04-19T07:17,2026-04-19T08:05,400,COMPLETED,33,weather
3203,BF4203,SDU,GYN,PR-BFY12,2026-01-01T23:03,2026-01-02T00:21,2026-01-01T23:03,2026-01-02T00:17,900,COMPLETED,70,operational
3204,BF4204,SLZ,AJU,PR-BFY04,2026-05-19T00:31,2026-05-19T01:33,2026-05-19T00:31,2026-05-19T01:43,600,COMPLETED,0,none
3205,BF4205,MAO,JPA,PR-BFY04,2026-04-08T01:44,2026-04-08T04:33,2026-04-08T04:27,2026-04-08T07:26,2000,COMPLETED,163,mechanical
3206,BF4206,FLN,POA,PR-BFY14,2026-04-13T09:28,2026-04-13T10:06,2026-04-13T09:28,2026-04-13T10:15,500,COMPLETED,0,none
3207,BF4207,CGR,CGH,PR-BFY01,2026-03-02T23:31,2026-03-03T00:44,2026-03-02T23:31,2026-03-03T00:47,900,COMPLETED,0,none
3208,BF4208,GRU,MCZ,PR-BFY13,2026-02-22T23:35,2026-02-23T01:44,2026-02-22T23:35,2026-02-23T01:43,1800,COMPLETED,225,atc
3209,BF4209,AJU,SLZ,PR-BFY05,2026-02-21T10:36,2026-02-21T11:17,2026-02-21T10:36,2026-02-21T11:17,600,COMPLETED,0,none
3210,BF4210,MCP,VCP,PR-BFY01,2025-07-26T07:07,2025-07-26T10:51,2025-07-26T07:07,2025-07-26T11:00,2800,COMPLETED,174,crew
3211,BF4211,POA,SLZ,PR-BFY11,2025-12-25T04:14,2025-12-25T07:49,2025-12-25T04:14,2025-12-25T07:47,2800,COMPLETED,0,none
3212,BF4212,SSA,MCP,PR-BFY02,2025-08-23T05:21,2025-08-23T07:43,2025-08-23T05:21,2025-08-23T07:41,2000,COMPLETED,0,none
3213,BF4213,VCP,NVT,PR-BFY12,2025-09-19T05:46,2025-09-19T06:49,2025-09-19T08:10,2025-09-19T09:20,800,COMPLETED,144,weather
3214,BF4214,FOR,JPA,PR-BFY18,2025-10-31T03:24,2025-10-31T04:20,2025-10-31T03:24,2025-10-31T04:29,600,COMPLETED,134,crew
3215,BF4215,PMW,BVB,PR-BFY12,2025-10-27T01:03,2025-10-27T02:30,2025-10-27T03:27,2025-10-27T04:55,1200,COMPLETED,144,operational
3216,BF4216,SSA,PMW,PR-BFY19,2025-08-04T23:54,2025-08-05T02:33,2025-08-05T01:21,2025-08-05T04:10,2000,COMPLETED,87,atc
3217,BF4217,VCP,BVB,PR-BFY13,2025-12-01T14:37,2025-12-01T18:09,2025-12-01T17:53,2025-12-01T21:33,2800,COMPLETED,196,crew
3218,BF4218,BVB,CGR,PR-BFY14,2025-11-22T19:26,2025-11-22T22:11,2025-11-22T23:25,2025-11-23T02:20,2000,COMPLETED,239,atc
3219,BF4219,NVT,POA,PR-BFY09,2025-09-15T11:57,2025-09-15T12:48,2025-09-15T11:57,2025-09-15T12:53,500,COMPLETED,0,none
3220,BF4220,BVB,PMW,PR-BFY02,2025-09-30T04:51,2025-09-30T06:34,2025-09-30T04:51,2025-09-30T06:29,1200,COMPLETED,0,none
3221,BF4221,BEL,CGH,PR-BFY10,2025-09-11T20:31,2025-09-11T23:51,2025-09-11T20:31,2025-09-11T23:48,2800,COMPLETED,0,none
3222,BF4222,AJU,MAO,PR-BFY09,2026-03-02T12:22,2026-03-02T15:07,2026-03-02T12:59,2026-03-02T15:49,2000,COMPLETED,37,weather
3223,BF4223,BSB,BVB,PR-BFY02,2025-09-13T07:18,2025-09-13T09:53,2025-09-13T07:18,2025-09-13T09:54,2000,COMPLETED,0,none
3224,BF4224,RBR,MCZ,PR-BFY13,2025-10-23T06:52,2025-10-23T09:19,2025-10-23T06:52,2025-10-23T09:20,2000,COMPLETED,122,operational
3225,BF4225,JPA,SLZ,PR-BFY19,2025-10-25T04:45,2025-10-25T05:45,2025-10-25T05:14,2025-10-25T06:10,600,COMPLETED,29,weather
3226,BF4226,CGH,FOR,PR-BFY10,2025-11-18T23:21,2025-11-19T01:28,2025-11-18T23:21,2025-11-19T01:23,1800,COMPLETED,0,none
3227,BF4227,BVB,MCP,PR-BFY11,2025-07-03T15:53,2025-07-03T17:18,2025-07-03T15:53,2025-07-03T17:20,1200,COMPLETED,0,none
3228,BF4228,THE,CGB,PR-BFY20,2025-07-17T22:40,2025-07-18T00:47,2025-07-17T22:40,2025-07-18T00:47,1700,COMPLETED,0,none
3229,BF4229,AJU,CGH,PR-BFY14,2025-11-15T13:33,2025-11-15T15:39,2025-11-15T13:33,2025-11-15T15:48,1800,COMPLETED,0,none
3230,BF4230,NVT,VCP,PR-BFY17,2025-11-24T12:58,2025-11-24T14:12,2025-11-24T12:58,2025-11-24T14:07,800,COMPLETED,0,none
3231,BF4231,BEL,MCP,PR-BFY17,2025-07-30T23:07,2025-07-31T00:31,2025-07-30T23:07,2025-07-31T00:39,1200,COMPLETED,0,none
3232,BF4232,VCP,FLN,PR-BFY15,2026-01-07T17:03,2026-01-07T18:17,2026-01-07T17:03,2026-01-07T18:20,800,COMPLETED,0,none
3233,BF4233,BVB,GRU,PR-BFY02,2026-02-09T00:41,2026-02-09T04:30,2026-02-09T00:41,2026-02-09T04:27,2800,COMPLETED,0,none
3234,BF4234,POA,THE,PR-BFY16,2025-11-02T10:33,2025-11-02T14:14,2025-11-02T10:33,2025-11-02T14:22,2800,COMPLETED,0,none
3235,BF4235,PMW,BSB,PR-BFY18,2026-04-23T03:00,2026-04-23T05:39,2026-04-23T03:00,2026-04-23T05:37,2000,COMPLETED,0,none
3236,BF4236,NAT,GIG,PR-BFY14,2026-01-11T14:06,2026-01-11T16:15,2026-01-11T14:06,2026-01-11T16:25,1800,COMPLETED,0,none
3237,BF4237,SLZ,RBR,PR-BFY04,2026-02-15T05:10,2026-02-15T07:50,2026-02-15T08:31,2026-02-15T11:21,2000,COMPLETED,201,weather
3238,BF4238,REC,SSA,PR-BFY14,2026-05-15T14:10,2026-05-15T14:57,2026-05-15T14:10,2026-05-15T14:58,600,COMPLETED,0,none
3239,BF4239,PMW,GYN,PR-BFY01,2026-04-11T21:28,2026-04-12T00:05,2026-04-11T21:28,2026-04-12T00:11,2000,COMPLETED,0,none
3240,BF4240,VCP,MAO,PR-BFY13,2026-03-16T17:33,2026-03-16T21:21,2026-03-16T17:33,2026-03-16T21:30,2800,COMPLETED,0,none
3241,BF4241,CNF,JPA,PR-BFY19,2025-09-24T17:14,2025-09-24T19:24,2025-09-24T17:14,2025-09-24T19:19,1800,COMPLETED,0,none
3242,BF4242,THE,SLZ,PR-BFY11,2025-10-20T18:54,2025-10-20T19:43,2025-10-20T18:54,2025-10-20T19:50,600,COMPLETED,0,none
3243,BF4243,CNF,BSB,PR-BFY19,2025-06-01T11:48,2025-06-01T12:59,2025-06-01T14:32,2025-06-01T15:48,900,COMPLETED,164,operational
3244,BF4244,FOR,GIG,PR-BFY05,2025-09-07T17:24,2025-09-07T19:39,2025-09-07T17:24,2025-09-07T19:48,1800,COMPLETED,0,none
3245,BF4245,NVT,CWB,PR-BFY18,2026-05-28T04:19,2026-05-28T04:58,2026-05-28T04:19,2026-05-28T05:04,500,COMPLETED,155,operational
3246,BF4246,GRU,POA,PR-BFY15,2025-06-22T08:30,2025-06-22T09:49,,,800,CANCELLED,196,weather
3247,BF4247,GIG,PMW,PR-BFY05,2026-03-10T04:36,2026-03-10T08:06,2026-03-10T04:36,2026-03-10T08:03,2800,COMPLETED,0,none
3248,BF4248,NAT,RBR,PR-BFY03,2026-02-12T16:01,2026-02-12T18:48,2026-02-12T16:01,2026-02-12T18:57,2000,COMPLETED,0,none
3249,BF4249,MCZ,GIG,PR-BFY02,2026-01-11T13:09,2026-01-11T15:30,2026-01-11T13:09,2026-01-11T15:36,1800,COMPLETED,0,none
3250,BF4250,GRU,SLZ,PR-BFY16,2025-10-12T17:15,2025-10-12T19:28,2025-10-12T20:30,2025-10-12T22:52,1800,COMPLETED,195,crew
3251,BF4251,POA,AJU,PR-BFY19,2026-05-04T04:28,2026-05-04T07:49,2026-05-04T04:28,2026-05-04T07:48,2800,COMPLETED,0,none
3252,BF4252,BSB,GRU,PR-BFY03,2025-08-29T22:09,2025-08-29T23:09,2025-08-29T22:09,2025-08-29T23:04,900,COMPLETED,0,none
3253,BF4253,MCZ,REC,PR-BFY19,2026-03-13T00:38,2026-03-13T01:39,2026-03-13T00:38,2026-03-13T01:39,600,COMPLETED,0,none
3254,BF4254,MAO,GRU,PR-BFY06,2026-03-20T08:43,2026-03-20T12:24,2026-03-20T08:43,2026-03-20T12:24,2800,COMPLETED,0,none
3255,BF4255,GYN,RBR,PR-BFY13,2025-10-16T15:35,2025-10-16T18:08,2025-10-16T15:35,2025-10-16T18:03,2000,COMPLETED,0,none
3256,BF4256,CNF,PMW,PR-BFY01,2025-07-01T11:20,2025-07-01T14:40,2025-07-01T11:20,2025-07-01T14:41,2800,COMPLETED,0,none
3257,BF4257,SDU,MCP,PR-BFY05,2025-12-08T13:10,2025-12-08T16:55,2025-12-08T15:03,2025-12-08T18:56,2800,COMPLETED,113,atc
3258,BF4258,CGB,SLZ,PR-BFY11,2026-04-25T13:51,2026-04-25T15:59,2026-04-25T13:51,2026-04-25T16:03,1700,COMPLETED,217,crew
3259,BF4259,SSA,PMW,PR-BFY20,2025-08-07T00:11,2025-08-07T02:56,2025-08-07T00:11,2025-08-07T03:03,2000,COMPLETED,0,none
3260,BF4260,POA,PMW,PR-BFY13,2026-03-25T02:26,2026-03-25T06:59,2026-03-25T02:26,2026-03-25T06:55,3500,COMPLETED,0,none
3261,BF4261,FOR,PMW,PR-BFY08,2026-05-25T22:52,2026-05-26T01:37,2026-05-26T01:52,2026-05-26T04:43,2000,COMPLETED,180,atc
3262,BF4262,CGB,POA,PR-BFY12,2025-07-18T18:09,2025-07-18T19:44,2025-07-18T18:09,2025-07-18T19:52,1300,COMPLETED,0,none
3263,BF4263,PMW,BVB,PR-BFY10,2025-10-23T15:15,2025-10-23T16:56,2025-10-23T15:15,2025-10-23T16:57,1200,COMPLETED,0,none
3264,BF4264,FOR,MAO,PR-BFY06,2025-11-14T11:47,2025-11-14T14:28,2025-11-14T11:47,2025-11-14T14:36,2000,COMPLETED,0,none
3265,BF4265,BVB,NVT,PR-BFY17,2026-05-27T02:25,2026-05-27T06:43,2026-05-27T02:25,2026-05-27T06:47,3500,COMPLETED,0,none
3266,BF4266,CWB,GYN,PR-BFY12,2025-09-21T07:50,2025-09-21T09:17,2025-09-21T07:50,2025-09-21T09:27,1300,COMPLETED,0,none
3267,BF4267,REC,SSA,PR-BFY06,2025-06-04T07:57,2025-06-04T09:01,2025-06-04T07:57,2025-06-04T09:03,600,COMPLETED,0,none
3268,BF4268,MAO,PMW,PR-BFY10,2026-03-25T11:17,2026-03-25T13:01,2026-03-25T11:17,2026-03-25T13:04,1200,COMPLETED,0,none
3269,BF4269,GYN,RBR,PR-BFY12,2026-04-10T13:41,2026-04-10T16:20,2026-04-10T13:41,2026-04-10T16:16,2000,COMPLETED,0,none
3270,BF4270,GRU,BEL,PR-BFY20,2026-01-09T12:46,2026-01-09T16:16,2026-01-09T12:46,2026-01-09T16:12,2800,COMPLETED,0,none
3271,BF4271,CNF,NAT,PR-BFY02,2025-12-13T23:33,2025-12-14T01:50,2025-12-13T23:33,2025-12-14T01:45,1800,COMPLETED,0,none
3272,BF4272,IGU,BSB,PR-BFY19,2025-12-22T03:43,2025-12-22T05:15,2025-12-22T03:43,2025-12-22T05:16,1300,COMPLETED,0,none
3273,BF4273,CGH,SLZ,PR-BFY19,2026-05-07T09:06,2026-05-07T11:25,2026-05-07T12:30,2026-05-07T14:48,1800,COMPLETED,204,atc
3274,BF4274,CWB,CGB,PR-BFY18,2026-02-07T11:35,2026-02-07T13:23,2026-02-07T11:35,2026-02-07T13:25,1300,COMPLETED,0,none
3275,BF4275,PMW,GRU,PR-BFY12,2025-07-17T04:37,2025-07-17T08:10,2025-07-17T04:37,2025-07-17T08:08,2800,COMPLETED,158,mechanical
3276,BF4276,CGH,THE,PR-BFY01,2025-09-05T14:19,2025-09-05T16:46,2025-09-05T14:19,2025-09-05T16:51,1800,COMPLETED,0,none
3277,BF4277,AJU,CNF,PR-BFY15,2025-08-08T14:29,2025-08-08T16:43,2025-08-08T14:29,2025-08-08T16:42,1800,COMPLETED,73,atc
